resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score,delta
R063,JOB002,R063_CF_NAME_AGE,name+age,Rohan Gupta | 34,0.390427,0.391694,0.0012669999999999626
R064,JOB013,R064_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Kolkata,0.523357,0.522362,-0.0009949999999999681
R064,JOB013,R064_CF_DEGREE_COURSE,degree+course,BCA | Electronics and Telecommunication,0.523357,0.522775,-0.0005819999999999714
R064,JOB013,R064_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Ananya Iyer,0.523357,0.52191,-0.001446999999999976
R064,JOB013,R064_CF_NAME_CITY,name+city,Ananya Iyer | Kolkata,0.523357,0.520539,-0.002817999999999987
R064,JOB013,R064_CF_DEGREE_AGE,degree+age,BCA | 29,0.523357,0.523621,0.000264000000000042
R064,JOB013,R064_CF_COURSE_EXPERIENCE,course+experience,Electronics and Telecommunication | 60,0.523357,0.522511,-0.0008460000000000134
R064,JOB013,R064_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 60,0.523357,0.524358,0.0010010000000000296
R064,JOB013,R064_CF_NAME_AGE,name+age,Ananya Iyer | 29,0.523357,0.521732,-0.0016249999999999876
R065,JOB025,R065_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Bangalore,0.546362,0.547466,0.0011039999999999939
R065,JOB025,R065_CF_DEGREE_COURSE,degree+course,M.Tech | Mechanical Engineering,0.546362,0.481511,-0.06485099999999999
R065,JOB025,R065_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.546362,0.543853,-0.0025089999999999835
R065,JOB025,R065_CF_NAME_CITY,name+city,Ananya Iyer | Bangalore,0.546362,0.544873,-0.0014889999999999626
R065,JOB025,R065_CF_DEGREE_AGE,degree+age,M.Tech | 35,0.546362,0.552849,0.0064870000000000205
R065,JOB025,R065_CF_COURSE_EXPERIENCE,course+experience,Mechanical Engineering | 82,0.546362,0.478881,-0.06748100000000001
R065,JOB025,R065_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 82,0.546362,0.547451,0.0010890000000000066
R065,JOB025,R065_CF_NAME_AGE,name+age,Ananya Iyer | 35,0.546362,0.54625,-0.00011200000000000099
R066,JOB019,R066_CF_COLLEGE_CITY,college+city,BITS Pilani | Delhi,0.463453,0.467687,0.0042340000000000155
R066,JOB019,R066_CF_DEGREE_COURSE,degree+course,M.Sc | Mechanical Engineering,0.463453,0.393544,-0.069909
R066,JOB019,R066_CF_COLLEGE_NAME,college+name,BITS Pilani | Ishita Chopra,0.463453,0.469124,0.005670999999999982
R066,JOB019,R066_CF_NAME_CITY,name+city,Ishita Chopra | Delhi,0.463453,0.467118,0.003664999999999974
R066,JOB019,R066_CF_DEGREE_AGE,degree+age,M.Sc | 52,0.463453,0.392865,-0.07058799999999998
R066,JOB019,R066_CF_COURSE_EXPERIENCE,course+experience,Mechanical Engineering | 216,0.463453,0.464132,0.0006789999999999852
R066,JOB019,R066_CF_COLLEGE_EXPERIENCE,college+experience,BITS Pilani | 216,0.463453,0.466934,0.003481000000000012
R066,JOB019,R066_CF_NAME_AGE,name+age,Ishita Chopra | 52,0.463453,0.466524,0.0030709999999999904
R067,JOB017,R067_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Mumbai,0.506487,0.504362,-0.0021250000000000435
R067,JOB017,R067_CF_DEGREE_COURSE,degree+course,B.A. LL.B. | Electronics & Communication,0.506487,0.403481,-0.10300600000000004
R067,JOB017,R067_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Aditya Verma,0.506487,0.499039,-0.00744800000000001
R067,JOB017,R067_CF_NAME_CITY,name+city,Aditya Verma | Mumbai,0.506487,0.497922,-0.008565000000000045
R067,JOB017,R067_CF_DEGREE_AGE,degree+age,B.A. LL.B. | 38,0.506487,0.505929,-0.0005580000000000584
R067,JOB017,R067_CF_COURSE_EXPERIENCE,course+experience,Electronics & Communication | 132,0.506487,0.403154,-0.10333300000000001
R067,JOB017,R067_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 132,0.506487,0.504792,-0.001695000000000002
R067,JOB017,R067_CF_NAME_AGE,name+age,Aditya Verma | 38,0.506487,0.5011,-0.005387000000000031
R068,JOB004,R068_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Pune,0.467175,0.464758,-0.0024170000000000025
R068,JOB004,R068_CF_DEGREE_COURSE,degree+course,LLM | Electronics & Communication,0.467175,0.405618,-0.06155700000000003
R068,JOB004,R068_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.467175,0.463838,-0.0033370000000000344
R068,JOB004,R068_CF_NAME_CITY,name+city,Neha Kapoor | Pune,0.467175,0.466033,-0.0011420000000000319
R068,JOB004,R068_CF_DEGREE_AGE,degree+age,LLM | 35,0.467175,0.407175,-0.06
R068,JOB004,R068_CF_COURSE_EXPERIENCE,course+experience,Electronics & Communication | 60,0.467175,0.465618,-0.0015570000000000306
R068,JOB004,R068_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 60,0.467175,0.465317,-0.0018580000000000263
R068,JOB004,R068_CF_NAME_AGE,name+age,Neha Kapoor | 35,0.467175,0.466959,-0.00021599999999999397
R069,JOB022,R069_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Hyderabad,0.509627,0.50987,0.00024299999999999322
R069,JOB022,R069_CF_DEGREE_COURSE,degree+course,Diploma | Hotel Management,0.509627,0.437914,-0.07171300000000003
R069,JOB022,R069_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.509627,0.510021,0.00039399999999989443
R069,JOB022,R069_CF_NAME_CITY,name+city,Neha Kapoor | Hyderabad,0.509627,0.508918,-0.0007090000000000707
R069,JOB022,R069_CF_DEGREE_AGE,degree+age,Diploma | 38,0.509627,0.439039,-0.07058800000000004
R069,JOB022,R069_CF_COURSE_EXPERIENCE,course+experience,Hotel Management | 120,0.509627,0.508503,-0.0011240000000000139
R069,JOB022,R069_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 120,0.509627,0.509557,-7.00000000000145e-05
R069,JOB022,R069_CF_NAME_AGE,name+age,Neha Kapoor | 38,0.509627,0.508739,-0.0008879999999999999
R070,JOB018,R070_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Ahmedabad,0.545282,0.539276,-0.006006000000000067
R070,JOB018,R070_CF_DEGREE_COURSE,degree+course,M.Com | Business Administration,0.545282,0.404437,-0.14084500000000005
R070,JOB018,R070_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.545282,0.543847,-0.001435000000000075
R070,JOB018,R070_CF_NAME_CITY,name+city,Vikram Reddy | Ahmedabad,0.545282,0.541937,-0.0033450000000000424
R070,JOB018,R070_CF_DEGREE_AGE,degree+age,M.Com | 37,0.545282,0.474694,-0.07058800000000004
R070,JOB018,R070_CF_COURSE_EXPERIENCE,course+experience,Business Administration | 109,0.545282,0.474992,-0.07029000000000002
R070,JOB018,R070_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 109,0.545282,0.541374,-0.003908000000000023
R070,JOB018,R070_CF_NAME_AGE,name+age,Vikram Reddy | 37,0.545282,0.544117,-0.0011650000000000826
R071,JOB023,R071_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Kolkata,0.42003,0.418838,-0.0011920000000000264
R071,JOB023,R071_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.42003,0.420734,0.0007039999999999824
R071,JOB023,R071_CF_NAME_CITY,name+city,Divya Rao | Kolkata,0.42003,0.418507,-0.0015229999999999966
R071,JOB023,R071_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 48,0.42003,0.419306,-0.0007240000000000024
R071,JOB023,R071_CF_NAME_AGE,name+age,Divya Rao | 36,0.42003,0.418568,-0.0014620000000000188
R072,JOB021,R072_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Bangalore,0.560181,0.560952,0.0007709999999999662
R072,JOB021,R072_CF_DEGREE_COURSE,degree+course,B.Tech | Operations Management,0.560181,0.512746,-0.047435000000000005
R072,JOB021,R072_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.560181,0.560352,0.00017099999999992122
R072,JOB021,R072_CF_NAME_CITY,name+city,Rohan Gupta | Bangalore,0.560181,0.565287,0.005105999999999944
R072,JOB021,R072_CF_DEGREE_AGE,degree+age,B.Tech | 40,0.560181,0.585389,0.025208000000000008
R072,JOB021,R072_CF_COURSE_EXPERIENCE,course+experience,Operations Management | 108,0.560181,0.493505,-0.06667600000000001
R072,JOB021,R072_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 108,0.560181,0.562103,0.0019219999999999793
R072,JOB021,R072_CF_NAME_AGE,name+age,Rohan Gupta | 40,0.560181,0.566954,0.006772999999999918
R073,JOB014,R073_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Delhi,0.428557,0.429454,0.0008969999999999811
R073,JOB014,R073_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.428557,0.430169,0.0016120000000000023
R073,JOB014,R073_CF_NAME_CITY,name+city,Priya Nair | Delhi,0.428557,0.429931,0.0013739999999999863
R073,JOB014,R073_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 61,0.428557,0.429063,0.0005060000000000064
R073,JOB014,R073_CF_NAME_AGE,name+age,Priya Nair | 32,0.428557,0.429701,0.0011439999999999784
R074,JOB017,R074_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Chennai,0.524685,0.524205,-0.00047999999999992493
R074,JOB017,R074_CF_DEGREE_COURSE,degree+course,LLB | Computer Engineering,0.524685,0.3606,-0.16408499999999998
R074,JOB017,R074_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.524685,0.526119,0.0014340000000000463
R074,JOB017,R074_CF_NAME_CITY,name+city,Ananya Iyer | Chennai,0.524685,0.525477,0.0007920000000000149
R074,JOB017,R074_CF_DEGREE_AGE,degree+age,LLB | 31,0.524685,0.454097,-0.07058799999999998
R074,JOB017,R074_CF_COURSE_EXPERIENCE,course+experience,Computer Engineering | 22,0.524685,0.478044,-0.04664099999999993
R074,JOB017,R074_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 22,0.524685,0.571396,0.04671100000000006
R074,JOB017,R074_CF_NAME_AGE,name+age,Ananya Iyer | 31,0.524685,0.525906,0.0012210000000000276
R075,JOB019,R075_CF_COLLEGE_CITY,college+city,BITS Pilani | Pune,0.402031,0.406515,0.004483999999999988
R075,JOB019,R075_CF_COLLEGE_NAME,college+name,BITS Pilani | Ishita Chopra,0.402031,0.401702,-0.0003290000000000237
R075,JOB019,R075_CF_NAME_CITY,name+city,Ishita Chopra | Pune,0.402031,0.403333,0.0013019999999999698
R075,JOB019,R075_CF_COLLEGE_EXPERIENCE,college+experience,BITS Pilani | 216,0.402031,0.40586,0.0038289999999999713
R075,JOB019,R075_CF_NAME_AGE,name+age,Ishita Chopra | 40,0.402031,0.40305,0.0010189999999999921
R076,JOB019,R076_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Hyderabad,0.389681,0.391053,0.0013719999999999843
R076,JOB019,R076_CF_DEGREE_COURSE,degree+course,BBA | Fine Arts / Painting,0.389681,0.461119,0.071438
R076,JOB019,R076_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Aditya Verma,0.389681,0.390497,0.0008159999999999834
R076,JOB019,R076_CF_NAME_CITY,name+city,Aditya Verma | Hyderabad,0.389681,0.391736,0.0020549999999999735
R076,JOB019,R076_CF_DEGREE_AGE,degree+age,BBA | 51,0.389681,0.461119,0.071438
R076,JOB019,R076_CF_COURSE_EXPERIENCE,course+experience,Fine Arts / Painting | 216,0.389681,0.389681,0.0
R076,JOB019,R076_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 216,0.389681,0.390461,0.0007800000000000029
R076,JOB019,R076_CF_NAME_AGE,name+age,Aditya Verma | 51,0.389681,0.390834,0.0011530000000000151
R077,JOB002,R077_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Ahmedabad,0.476572,0.473155,-0.0034170000000000034
R077,JOB002,R077_CF_DEGREE_COURSE,degree+course,Bachelor | Commerce and Law,0.476572,0.475918,-0.0006539999999999879
R077,JOB002,R077_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.476572,0.471234,-0.005338000000000009
R077,JOB002,R077_CF_NAME_CITY,name+city,Neha Kapoor | Ahmedabad,0.476572,0.469446,-0.007126000000000021
R077,JOB002,R077_CF_DEGREE_AGE,degree+age,Bachelor | 44,0.476572,0.479392,0.002819999999999989
R077,JOB002,R077_CF_COURSE_EXPERIENCE,course+experience,Commerce and Law | 132,0.476572,0.475676,-0.0008960000000000079
R077,JOB002,R077_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 132,0.476572,0.475793,-0.0007789999999999742
R077,JOB002,R077_CF_NAME_AGE,name+age,Neha Kapoor | 44,0.476572,0.471518,-0.005054000000000003
R078,JOB018,R078_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Kolkata,0.541346,0.542673,0.001326999999999967
R078,JOB018,R078_CF_DEGREE_COURSE,degree+course,MBA | Computer Applications,0.541346,0.400262,-0.141084
R078,JOB018,R078_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Karan Mehta,0.541346,0.541074,-0.00027199999999993896
R078,JOB018,R078_CF_NAME_CITY,name+city,Karan Mehta | Kolkata,0.541346,0.544857,0.003511000000000042
R078,JOB018,R078_CF_DEGREE_AGE,degree+age,MBA | 37,0.541346,0.470758,-0.07058799999999998
R078,JOB018,R078_CF_COURSE_EXPERIENCE,course+experience,Computer Applications | 109,0.541346,0.470861,-0.07048500000000002
R078,JOB018,R078_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 109,0.541346,0.542412,0.0010660000000000114
R078,JOB018,R078_CF_NAME_AGE,name+age,Karan Mehta | 37,0.541346,0.544472,0.003125999999999962
R079,JOB003,R079_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Bangalore,0.486572,0.48974,0.003168000000000004
R079,JOB003,R079_CF_DEGREE_COURSE,degree+course,M.E. | Sociology,0.486572,0.416488,-0.07008399999999998
R079,JOB003,R079_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.486572,0.488453,0.0018810000000000215
R079,JOB003,R079_CF_NAME_CITY,name+city,Vikram Reddy | Bangalore,0.486572,0.488086,0.0015140000000000153
R079,JOB003,R079_CF_DEGREE_AGE,degree+age,M.E. | 40,0.486572,0.486572,0.0
R079,JOB003,R079_CF_COURSE_EXPERIENCE,course+experience,Sociology | 121,0.486572,0.416488,-0.07008399999999998
R079,JOB003,R079_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 121,0.486572,0.489181,0.0026089999999999725
R079,JOB003,R079_CF_NAME_AGE,name+age,Vikram Reddy | 40,0.486572,0.487025,0.0004529999999999812
R080,JOB012,R080_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Delhi,0.555116,0.555244,0.00012799999999990597
R080,JOB012,R080_CF_DEGREE_COURSE,degree+course,MCA | Sociology,0.555116,0.396077,-0.15903900000000004
R080,JOB012,R080_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.555116,0.553345,-0.001771000000000078
R080,JOB012,R080_CF_NAME_CITY,name+city,Divya Rao | Delhi,0.555116,0.554704,-0.00041200000000007897
R080,JOB012,R080_CF_DEGREE_AGE,degree+age,MCA | 26,0.555116,0.484312,-0.07080400000000003
R080,JOB012,R080_CF_COURSE_EXPERIENCE,course+experience,Sociology | 27,0.555116,0.466881,-0.08823500000000006
R080,JOB012,R080_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 27,0.555116,0.554582,-0.0005340000000000344
R080,JOB012,R080_CF_NAME_AGE,name+age,Divya Rao | 26,0.555116,0.553948,-0.0011680000000000579
R081,JOB007,R081_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Chennai,0.589958,0.592195,0.0022370000000000445
R081,JOB007,R081_CF_DEGREE_COURSE,degree+course,BCA | Electrical Engineering,0.589958,0.412427,-0.177531
R081,JOB007,R081_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Divya Rao,0.589958,0.591517,0.001558999999999977
R081,JOB007,R081_CF_NAME_CITY,name+city,Divya Rao | Chennai,0.589958,0.591333,0.001375000000000015
R081,JOB007,R081_CF_DEGREE_AGE,degree+age,BCA | 33,0.589958,0.50742,-0.082538
R081,JOB007,R081_CF_COURSE_EXPERIENCE,course+experience,Electrical Engineering | 48,0.589958,0.49907,-0.09088799999999997
R081,JOB007,R081_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 48,0.589958,0.59284,0.002882000000000051
R081,JOB007,R081_CF_NAME_AGE,name+age,Divya Rao | 33,0.589958,0.592073,0.002114999999999978
R082,JOB016,R082_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Chennai,0.485126,0.486703,0.001576999999999995
R082,JOB016,R082_CF_DEGREE_COURSE,degree+course,M.Tech | Science,0.485126,0.562835,0.07770899999999997
R082,JOB016,R082_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.485126,0.477828,-0.007298000000000027
R082,JOB016,R082_CF_NAME_CITY,name+city,Priya Nair | Chennai,0.485126,0.484881,-0.0002449999999999952
R082,JOB016,R082_CF_DEGREE_AGE,degree+age,M.Tech | 33,0.485126,0.491067,0.005940999999999974
R082,JOB016,R082_CF_COURSE_EXPERIENCE,course+experience,Science | 63,0.485126,0.563489,0.07836300000000002
R082,JOB016,R082_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 63,0.485126,0.485131,4.999999999977245e-06
R082,JOB016,R082_CF_NAME_AGE,name+age,Priya Nair | 33,0.485126,0.483749,-0.001377000000000017
R083,JOB017,R083_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Pune,0.559715,0.563887,0.0041720000000000645
R083,JOB017,R083_CF_DEGREE_COURSE,degree+course,M.Sc | Economics,0.559715,0.389376,-0.17033899999999996
R083,JOB017,R083_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.559715,0.558517,-0.0011979999999999214
R083,JOB017,R083_CF_NAME_CITY,name+city,Ananya Iyer | Pune,0.559715,0.556814,-0.0029009999999999314
R083,JOB017,R083_CF_DEGREE_AGE,degree+age,M.Sc | 32,0.559715,0.493627,-0.06608799999999998
R083,JOB017,R083_CF_COURSE_EXPERIENCE,course+experience,Economics | 24,0.559715,0.459441,-0.10027399999999997
R083,JOB017,R083_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 24,0.559715,0.564421,0.004705999999999988
R083,JOB017,R083_CF_NAME_AGE,name+age,Ananya Iyer | 32,0.559715,0.557092,-0.002622999999999931
R084,JOB004,R084_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Ahmedabad,0.48113,0.478362,-0.0027679999999999927
R084,JOB004,R084_CF_DEGREE_COURSE,degree+course,B.A. LL.B. | Biotechnology,0.48113,0.41166,-0.06946999999999998
R084,JOB004,R084_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Ishita Chopra,0.48113,0.480272,-0.0008580000000000254
R084,JOB004,R084_CF_NAME_CITY,name+city,Ishita Chopra | Ahmedabad,0.48113,0.479352,-0.0017780000000000018
R084,JOB004,R084_CF_DEGREE_AGE,degree+age,B.A. LL.B. | 33,0.48113,0.411963,-0.06916699999999998
R084,JOB004,R084_CF_COURSE_EXPERIENCE,course+experience,Biotechnology | 60,0.48113,0.479987,-0.0011430000000000051
R084,JOB004,R084_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 60,0.48113,0.478865,-0.002265000000000017
R084,JOB004,R084_CF_NAME_AGE,name+age,Ishita Chopra | 33,0.48113,0.479744,-0.0013859999999999983
R085,JOB004,R085_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Kolkata,0.466289,0.466879,0.0005899999999999794
R085,JOB004,R085_CF_DEGREE_COURSE,degree+course,LLM | Finance,0.466289,0.406504,-0.05978500000000003
R085,JOB004,R085_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Aditya Verma,0.466289,0.46606,-0.00022900000000003473
R085,JOB004,R085_CF_NAME_CITY,name+city,Aditya Verma | Kolkata,0.466289,0.465367,-0.0009220000000000339
R085,JOB004,R085_CF_DEGREE_AGE,degree+age,LLM | 31,0.466289,0.406289,-0.06
R085,JOB004,R085_CF_COURSE_EXPERIENCE,course+experience,Finance | 60,0.466289,0.466504,0.00021499999999996522
R085,JOB004,R085_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 60,0.466289,0.466974,0.0006849999999999912
R085,JOB004,R085_CF_NAME_AGE,name+age,Aditya Verma | 31,0.466289,0.465386,-0.0009029999999999871
R086,JOB005,R086_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Bangalore,0.492528,0.496794,0.004265999999999992
R086,JOB005,R086_CF_DEGREE_COURSE,degree+course,Diploma | Criminology,0.492528,0.490713,-0.001815000000000011
R086,JOB005,R086_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Aditya Verma,0.492528,0.487075,-0.005453000000000041
R086,JOB005,R086_CF_NAME_CITY,name+city,Aditya Verma | Bangalore,0.492528,0.491354,-0.0011740000000000084
R086,JOB005,R086_CF_DEGREE_AGE,degree+age,Diploma | 30,0.492528,0.491014,-0.0015140000000000153
R086,JOB005,R086_CF_COURSE_EXPERIENCE,course+experience,Criminology | 60,0.492528,0.490596,-0.0019320000000000448
R086,JOB005,R086_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 60,0.492528,0.492582,5.3999999999998494e-05
